customer_id,gender,item_purchased,category,purchase_amount_(usd),location,season,subscription_status,discount_applied,promo_code_used,previous_purchases,CLV,Spending Level,loyal_customer,age_group,lifetime_value,rating_category,purchase_frequency_score
245,Male,Belt,Accessories,42,Oregon,Spring,1,1,1,39,1638,Low,Yes,Senior,1638,Good,4.0
246,Male,Sandals,Footwear,53,Rhode Island,Summer,1,1,1,45,2385,Medium,Yes,Senior,2385,Average,3.0
247,Male,Sunglasses,Accessories,86,Nevada,Spring,1,1,1,20,1720,High,No,Adult,1720,Average,
248,Male,Sweater,Clothing,66,Montana,Spring,1,1,1,14,924,Medium,No,Adult,924,Good,4.0
249,Male,Belt,Accessories,100,Pennsylvania,Winter,1,1,1,33,3300,High,Yes,Senior,3300,Good,4.0
250,Male,Handbag,Accessories,47,Alaska,Fall,1,1,1,18,846,Medium,No,Senior,846,Good,1.0
251,Male,Skirt,Clothing,25,Mississippi,Fall,1,1,1,9,225,Low,No,Adult,225,Good,4.0
252,Male,Handbag,Accessories,51,Wyoming,Winter,1,1,1,34,1734,Medium,Yes,Young Adult,1734,Poor,1.0
253,Male,Shorts,Clothing,41,Delaware,Summer,1,1,1,33,1353,Low,Yes,Adult,1353,Good,3.0
254,Male,Boots,Footwear,73,Oklahoma,Winter,1,1,1,15,1095,Medium,No,Senior,1095,Good,
255,Male,Sunglasses,Accessories,42,Indiana,Winter,1,1,1,4,168,Low,No,Elder,168,Average,
256,Male,Scarf,Accessories,20,Maryland,Spring,1,1,1,25,500,Low,No,Mid-Age,500,Good,1.0
257,Male,Jewelry,Accessories,30,South Dakota,Spring,1,1,1,20,600,Low,No,Senior,600,Good,
258,Male,Handbag,Accessories,53,West Virginia,Summer,1,1,1,5,265,Medium,No,Young Adult,265,Good,
259,Male,Gloves,Accessories,74,Alabama,Spring,1,1,1,16,1184,High,No,Elder,1184,Average,
260,Male,Jeans,Clothing,57,Louisiana,Fall,1,1,1,13,741,Medium,No,Adult,741,Average,1.0
261,Male,Hat,Accessories,57,Montana,Winter,1,1,1,11,627,Medium,No,Mid-Age,627,Average,
262,Male,Jeans,Clothing,77,California,Winter,1,1,1,21,1617,High,No,Young Adult,1617,Good,1.0
263,Male,Pants,Clothing,40,Hawaii,Summer,1,1,1,6,240,Low,No,Mid-Age,240,Good,1.0
264,Male,Shorts,Clothing,46,Iowa,Summer,1,1,1,29,1334,Medium,Yes,Adult,1334,Good,2.0
265,Male,Pants,Clothing,78,Colorado,Fall,1,1,1,15,1170,High,No,Mid-Age,1170,Good,1.0
266,Male,Backpack,Accessories,59,Michigan,Spring,1,1,1,17,1003,Medium,No,Adult,1003,Average,
267,Male,Jewelry,Accessories,75,Louisiana,Summer,1,1,1,32,2400,High,Yes,Senior,2400,Average,4.0
268,Male,Sweater,Clothing,54,Maryland,Spring,1,1,1,42,2268,Medium,Yes,Elder,2268,Good,1.0
269,Male,Shoes,Footwear,42,Georgia,Spring,1,1,1,21,882,Low,No,Elder,882,Average,2.0
270,Male,Blouse,Clothing,44,Georgia,Winter,1,1,1,9,396,Low,No,Elder,396,Average,
271,Male,Jeans,Clothing,52,North Dakota,Fall,1,1,1,16,832,Medium,No,Adult,832,Good,1.0
272,Male,Sunglasses,Accessories,69,Maryland,Summer,1,1,1,42,2898,Medium,Yes,Elder,2898,Good,3.0
273,Male,Jewelry,Accessories,26,Oregon,Summer,1,1,1,37,962,Low,Yes,Senior,962,Good,
274,Male,Coat,Outerwear,33,North Dakota,Spring,1,1,1,32,1056,Low,Yes,Elder,1056,Good,
275,Male,Jewelry,Accessories,32,Maryland,Spring,1,1,1,28,896,Low,Yes,Senior,896,Average,
276,Male,Backpack,Accessories,85,Virginia,Winter,1,1,1,13,1105,High,No,Senior,1105,Good,4.0
277,Male,Skirt,Clothing,30,South Dakota,Fall,1,1,1,11,330,Low,No,Young Adult,330,Average,3.0
278,Male,Shirt,Clothing,29,Georgia,Winter,1,1,1,36,1044,Low,Yes,Adult,1044,Average,
279,Male,Sweater,Clothing,95,Hawaii,Spring,1,1,1,23,2185,High,No,Senior,2185,Good,1.0
280,Male,Sneakers,Footwear,69,Arkansas,Summer,1,1,1,37,2553,Medium,Yes,Young Adult,2553,Good,2.0
281,Male,Sandals,Footwear,69,Montana,Fall,1,1,1,21,1449,Medium,No,Mid-Age,1449,Good,
282,Male,Belt,Accessories,61,Oklahoma,Spring,1,1,1,22,1342,Medium,No,Mid-Age,1342,Poor,
283,Male,Skirt,Clothing,94,Minnesota,Summer,1,1,1,9,846,High,No,Young Adult,846,Average,2.0
284,Male,Sweater,Clothing,30,Montana,Fall,1,1,1,16,480,Low,No,Adult,480,Average,1.0
285,Male,Skirt,Clothing,45,Ohio,Summer,1,1,1,4,180,Low,No,Elder,180,Average,
286,Male,Handbag,Accessories,39,Kentucky,Summer,1,1,1,3,117,Low,No,Adult,117,Good,
287,Male,Jewelry,Accessories,51,Nebraska,Summer,1,1,1,6,306,Medium,No,Adult,306,Average,1.0
288,Male,Scarf,Accessories,37,Delaware,Spring,1,1,1,18,666,Low,No,Senior,666,Average,3.0
289,Male,T-shirt,Clothing,62,North Carolina,Winter,1,1,1,34,2108,Medium,Yes,Adult,2108,Good,
290,Male,Coat,Outerwear,85,New York,Fall,1,1,1,26,2210,High,Yes,Senior,2210,Good,2.0
291,Male,T-shirt,Clothing,33,Colorado,Winter,1,1,1,50,1650,Low,Yes,Senior,1650,Good,4.0
292,Male,Dress,Clothing,26,Delaware,Fall,1,1,1,40,1040,Low,Yes,Senior,1040,Average,2.0
293,Male,Shoes,Footwear,99,Utah,Spring,1,1,1,24,2376,High,No,Senior,2376,Good,
294,Male,Handbag,Accessories,39,Connecticut,Spring,1,1,1,33,1287,Low,Yes,Elder,1287,Average,1.0
295,Male,Skirt,Clothing,20,New Jersey,Spring,1,1,1,19,380,Low,No,Elder,380,Good,
296,Male,Sunglasses,Accessories,42,West Virginia,Winter,1,1,1,24,1008,Low,No,Senior,1008,Average,
297,Male,Sandals,Footwear,74,Indiana,Spring,1,1,1,19,1406,High,No,Young Adult,1406,Good,4.0
298,Male,Shoes,Footwear,26,Delaware,Summer,1,1,1,4,104,Low,No,Senior,104,Good,
299,Male,T-shirt,Clothing,53,Maryland,Winter,1,1,1,11,583,Medium,No,Elder,583,Good,
300,Male,Sneakers,Footwear,80,Pennsylvania,Summer,1,1,1,28,2240,High,Yes,Young Adult,2240,Average,3.0
301,Male,Hat,Accessories,98,Iowa,Spring,1,1,1,24,2352,High,No,Adult,2352,Good,4.0
302,Male,Skirt,Clothing,95,Pennsylvania,Spring,1,1,1,25,2375,High,No,Senior,2375,Good,
303,Male,Sweater,Clothing,44,Delaware,Summer,1,1,1,27,1188,Low,Yes,Mid-Age,1188,Good,
304,Male,Sandals,Footwear,60,Oregon,Summer,1,1,1,49,2940,Medium,Yes,Young Adult,2940,Average,4.0
305,Male,Dress,Clothing,84,Oregon,Winter,1,1,1,45,3780,High,Yes,Mid-Age,3780,Average,
306,Male,Sweater,Clothing,59,Utah,Fall,1,1,1,26,1534,Medium,Yes,Senior,1534,Average,1.0
307,Male,Jacket,Outerwear,49,North Dakota,Summer,1,1,1,4,196,Medium,No,Adult,196,Good,1.0
308,Male,Gloves,Accessories,32,Florida,Winter,1,1,1,3,96,Low,No,Adult,96,Average,
309,Male,Handbag,Accessories,29,Maryland,Fall,1,1,1,45,1305,Low,Yes,Elder,1305,Good,
310,Male,Dress,Clothing,22,Minnesota,Spring,1,1,1,21,462,Low,No,Elder,462,Good,3.0
311,Male,Pants,Clothing,85,Montana,Winter,1,1,1,50,4250,High,Yes,Senior,4250,Good,3.0
312,Male,Jeans,Clothing,52,Rhode Island,Winter,1,1,1,19,988,Medium,No,Elder,988,Good,2.0
313,Male,Pants,Clothing,89,Massachusetts,Spring,1,1,1,6,534,High,No,Mid-Age,534,Average,1.0
314,Male,Dress,Clothing,77,Vermont,Spring,1,1,1,50,3850,High,Yes,Mid-Age,3850,Good,
315,Male,Pants,Clothing,24,New Jersey,Summer,1,1,1,17,408,Low,No,Adult,408,Average,
316,Male,Jewelry,Accessories,24,Wisconsin,Spring,1,1,1,24,576,Low,No,Elder,576,Good,1.0
317,Male,Handbag,Accessories,22,California,Fall,1,1,1,46,1012,Low,Yes,Mid-Age,1012,Average,2.0
318,Male,Sweater,Clothing,82,West Virginia,Fall,1,1,1,42,3444,High,Yes,Senior,3444,Good,
319,Male,Backpack,Accessories,67,South Dakota,Winter,1,1,1,10,670,Medium,No,Mid-Age,670,Poor,1.0
320,Male,Shorts,Clothing,74,Maine,Spring,1,1,1,1,74,High,No,Senior,74,Average,
321,Male,Jewelry,Accessories,72,Kansas,Summer,1,1,1,28,2016,Medium,Yes,Elder,2016,Good,
322,Male,Sneakers,Footwear,36,Vermont,Summer,1,1,1,48,1728,Low,Yes,Mid-Age,1728,Good,
323,Male,Belt,Accessories,95,Tennessee,Winter,1,1,1,47,4465,High,Yes,Mid-Age,4465,Average,2.0
324,Male,Hoodie,Clothing,78,Tennessee,Winter,1,1,1,29,2262,High,Yes,Elder,2262,Average,
325,Male,Shirt,Clothing,82,Wyoming,Summer,1,1,1,37,3034,High,Yes,Mid-Age,3034,Good,
326,Male,Pants,Clothing,70,Vermont,Winter,1,1,1,38,2660,Medium,Yes,Elder,2660,Good,1.0
327,Male,Scarf,Accessories,41,New Jersey,Fall,1,1,1,48,1968,Low,Yes,Elder,1968,Average,4.0
328,Male,Coat,Outerwear,42,Iowa,Summer,1,1,1,36,1512,Low,Yes,Elder,1512,Average,4.0
329,Male,Coat,Outerwear,50,Florida,Fall,1,1,1,9,450,Medium,No,Senior,450,Average,4.0
330,Male,Socks,Clothing,31,Nevada,Summer,1,1,1,34,1054,Low,Yes,Elder,1054,Average,2.0
331,Male,Sweater,Clothing,51,North Dakota,Winter,1,1,1,43,2193,Medium,Yes,Senior,2193,Good,
332,Male,Shirt,Clothing,98,Florida,Fall,1,1,1,46,4508,High,Yes,Adult,4508,Average,
333,Male,Shirt,Clothing,86,New York,Winter,1,1,1,5,430,High,No,Young Adult,430,Average,2.0
334,Male,Sweater,Clothing,64,Alaska,Winter,1,1,1,15,960,Medium,No,Mid-Age,960,Good,
335,Male,Blouse,Clothing,46,Kansas,Fall,1,1,1,30,1380,Medium,Yes,Mid-Age,1380,Average,1.0
336,Male,Sweater,Clothing,85,Oregon,Spring,1,1,1,44,3740,High,Yes,Young Adult,3740,Good,
337,Male,Hat,Accessories,81,Rhode Island,Fall,1,1,1,16,1296,High,No,Mid-Age,1296,Good,1.0
338,Male,Sweater,Clothing,59,New Mexico,Winter,1,1,1,16,944,Medium,No,Adult,944,Good,1.0
339,Male,Hoodie,Clothing,79,Massachusetts,Winter,1,1,1,16,1264,High,No,Elder,1264,Average,4.0
340,Male,Shorts,Clothing,33,Pennsylvania,Spring,1,1,1,21,693,Low,No,Mid-Age,693,Good,
341,Male,Shorts,Clothing,47,New Jersey,Summer,1,1,1,39,1833,Medium,Yes,Mid-Age,1833,Average,
342,Male,Hat,Accessories,20,Utah,Summer,1,1,1,40,800,Low,Yes,Young Adult,800,Good,
343,Male,Coat,Outerwear,36,Kentucky,Spring,1,1,1,48,1728,Low,Yes,Elder,1728,Average,
344,Male,Sandals,Footwear,39,Nebraska,Summer,1,1,1,26,1014,Low,Yes,Adult,1014,Good,2.0
345,Male,Skirt,Clothing,71,Virginia,Winter,1,1,1,46,3266,Medium,Yes,Young Adult,3266,Good,2.0
346,Male,Shoes,Footwear,59,Wyoming,Winter,1,1,1,27,1593,Medium,Yes,Senior,1593,Good,1.0
347,Male,Jeans,Clothing,50,New Mexico,Spring,1,1,1,5,250,Medium,No,Senior,250,Good,4.0
348,Male,Sandals,Footwear,41,Oregon,Fall,1,1,1,43,1763,Low,Yes,Mid-Age,1763,Good,3.0
349,Male,Blouse,Clothing,59,South Carolina,Fall,1,1,1,17,1003,Medium,No,Senior,1003,Average,3.0
350,Male,Hat,Accessories,87,Arizona,Winter,1,1,1,3,261,High,No,Mid-Age,261,Good,
351,Male,Sweater,Clothing,68,Kentucky,Spring,1,1,1,47,3196,Medium,Yes,Mid-Age,3196,Average,3.0
352,Male,Skirt,Clothing,90,New York,Winter,1,1,1,24,2160,High,No,Adult,2160,Good,
353,Male,Jeans,Clothing,71,Texas,Fall,1,1,1,12,852,Medium,No,Adult,852,Good,
354,Male,Sneakers,Footwear,64,Missouri,Fall,1,1,1,35,2240,Medium,Yes,Elder,2240,Good,2.0
355,Male,Jewelry,Accessories,76,Pennsylvania,Fall,1,1,1,42,3192,High,Yes,Senior,3192,Average,4.0
356,Male,Jewelry,Accessories,42,Oregon,Fall,1,1,1,1,42,Low,No,Mid-Age,42,Good,
357,Male,Pants,Clothing,80,Nevada,Spring,1,1,1,27,2160,High,Yes,Senior,2160,Good,4.0
358,Male,Belt,Accessories,56,Arkansas,Spring,1,1,1,16,896,Medium,No,Teen,896,Good,
359,Male,Hat,Accessories,25,Minnesota,Summer,1,1,1,36,900,Low,Yes,Senior,900,Good,
360,Male,Sneakers,Footwear,74,Georgia,Winter,1,1,1,30,2220,High,Yes,Adult,2220,Average,
361,Male,Pants,Clothing,30,Rhode Island,Summer,1,1,1,18,540,Low,No,Senior,540,Average,3.0
362,Male,T-shirt,Clothing,96,Nevada,Spring,1,1,1,45,4320,High,Yes,Elder,4320,Average,1.0
363,Male,Sneakers,Footwear,64,Texas,Fall,1,1,1,1,64,Medium,No,Senior,64,Average,3.0
364,Male,Shorts,Clothing,88,Florida,Winter,1,1,1,42,3696,High,Yes,Senior,3696,Average,3.0
365,Male,Shoes,Footwear,88,North Dakota,Summer,1,1,1,7,616,High,No,Elder,616,Average,
366,Male,Gloves,Accessories,88,West Virginia,Summer,1,1,1,50,4400,High,Yes,Senior,4400,Good,
367,Male,Socks,Clothing,36,Nebraska,Spring,1,1,1,37,1332,Low,Yes,Elder,1332,Average,3.0
368,Male,Dress,Clothing,40,Tennessee,Spring,1,1,1,18,720,Low,No,Senior,720,Average,2.0
369,Male,Handbag,Accessories,39,Oklahoma,Spring,1,1,1,29,1131,Low,Yes,Young Adult,1131,Good,2.0
370,Male,Belt,Accessories,40,Wisconsin,Summer,1,1,1,45,1800,Low,Yes,Mid-Age,1800,Average,
371,Male,Scarf,Accessories,34,Oregon,Winter,1,1,1,13,442,Low,No,Senior,442,Average,4.0
372,Male,Sneakers,Footwear,83,North Carolina,Winter,1,1,1,47,3901,High,Yes,Adult,3901,Average,2.0
373,Male,Sweater,Clothing,85,Pennsylvania,Summer,1,1,1,7,595,High,No,Young Adult,595,Good,4.0
374,Male,Coat,Outerwear,27,North Dakota,Summer,1,1,1,11,297,Low,No,Young Adult,297,Good,
375,Male,Jewelry,Accessories,78,Ohio,Spring,1,1,1,39,3042,High,Yes,Elder,3042,Good,2.0
376,Male,Sunglasses,Accessories,32,Oklahoma,Summer,1,1,1,6,192,Low,No,Senior,192,Good,
377,Male,Shoes,Footwear,51,South Carolina,Fall,1,1,1,2,102,Medium,No,Senior,102,Good,
378,Male,Scarf,Accessories,32,Maine,Spring,1,1,1,39,1248,Low,Yes,Elder,1248,Good,
379,Male,Dress,Clothing,62,Nevada,Winter,1,1,1,23,1426,Medium,No,Senior,1426,Good,2.0
380,Male,T-shirt,Clothing,29,Montana,Fall,1,1,1,46,1334,Low,Yes,Adult,1334,Good,
381,Male,Backpack,Accessories,69,New Hampshire,Fall,1,1,1,19,1311,Medium,No,Mid-Age,1311,Average,4.0
382,Male,Jewelry,Accessories,25,Maine,Winter,1,1,1,3,75,Low,No,Elder,75,Average,
383,Male,Jeans,Clothing,76,California,Winter,1,1,1,47,3572,High,Yes,Adult,3572,Average,
384,Male,Sunglasses,Accessories,77,West Virginia,Fall,1,1,1,6,462,High,No,Senior,462,Average,
385,Male,Sweater,Clothing,33,California,Fall,1,1,1,6,198,Low,No,Elder,198,Good,1.0
386,Male,Shorts,Clothing,93,West Virginia,Fall,1,1,1,12,1116,High,No,Elder,1116,Average,
387,Male,Jewelry,Accessories,39,Louisiana,Spring,1,1,1,40,1560,Low,Yes,Elder,1560,Average,
388,Male,Coat,Outerwear,93,Georgia,Summer,1,1,1,38,3534,High,Yes,Mid-Age,3534,Good,3.0
389,Male,Handbag,Accessories,82,Washington,Summer,1,1,1,10,820,High,No,Young Adult,820,Average,
390,Male,Boots,Footwear,42,Virginia,Spring,1,1,1,28,1176,Low,Yes,Adult,1176,Good,2.0
391,Male,Gloves,Accessories,71,Indiana,Winter,1,1,1,19,1349,Medium,No,Young Adult,1349,Average,1.0
392,Male,Sweater,Clothing,86,Minnesota,Spring,1,1,1,25,2150,High,No,Mid-Age,2150,Good,3.0
393,Male,T-shirt,Clothing,82,Idaho,Spring,1,1,1,38,3116,High,Yes,Adult,3116,Average,1.0
394,Male,Shoes,Footwear,65,Vermont,Fall,1,1,1,6,390,Medium,No,Adult,390,Good,3.0
395,Male,Scarf,Accessories,29,North Dakota,Spring,1,1,1,7,203,Low,No,Mid-Age,203,Good,
396,Male,Sneakers,Footwear,65,Rhode Island,Winter,1,1,1,2,130,Medium,No,Mid-Age,130,Good,1.0
397,Male,Dress,Clothing,88,South Carolina,Fall,1,1,1,24,2112,High,No,Senior,2112,Good,1.0
398,Male,Belt,Accessories,46,Mississippi,Fall,1,1,1,26,1196,Medium,Yes,Young Adult,1196,Average,1.0
399,Male,Boots,Footwear,67,Montana,Winter,1,1,1,25,1675,Medium,No,Young Adult,1675,Good,
400,Male,Scarf,Accessories,35,Idaho,Fall,1,1,1,10,350,Low,No,Senior,350,Average,2.0
401,Male,Boots,Footwear,66,Utah,Winter,1,1,1,14,924,Medium,No,Mid-Age,924,Good,3.0
402,Male,T-shirt,Clothing,91,Oklahoma,Fall,1,1,1,21,1911,High,No,Mid-Age,1911,Good,
403,Male,Backpack,Accessories,78,California,Fall,1,1,1,26,2028,High,Yes,Adult,2028,Average,2.0
404,Male,Sneakers,Footwear,45,Nevada,Winter,1,1,1,12,540,Low,No,Young Adult,540,Good,1.0
405,Male,T-shirt,Clothing,93,Delaware,Spring,1,1,1,11,1023,High,No,Adult,1023,Good,2.0
406,Male,Jeans,Clothing,74,South Carolina,Summer,1,1,1,15,1110,High,No,Mid-Age,1110,Good,1.0
407,Male,Gloves,Accessories,55,Maryland,Spring,1,1,1,13,715,Medium,No,Senior,715,Good,2.0
408,Male,Hoodie,Clothing,76,North Carolina,Spring,1,1,1,5,380,High,No,Mid-Age,380,Average,
409,Male,Sneakers,Footwear,66,Alabama,Spring,1,1,1,36,2376,Medium,Yes,Adult,2376,Average,3.0
410,Male,Shorts,Clothing,51,Minnesota,Winter,1,1,1,32,1632,Medium,Yes,Adult,1632,Average,2.0
411,Male,Sweater,Clothing,26,Virginia,Spring,1,1,1,1,26,Low,No,Adult,26,Good,
412,Male,Jeans,Clothing,29,Michigan,Summer,1,1,1,15,435,Low,No,Senior,435,Average,1.0
413,Male,Jacket,Outerwear,74,Maine,Summer,1,1,1,3,222,High,No,Young Adult,222,Average,4.0
414,Male,Jewelry,Accessories,99,Nevada,Summer,1,1,1,48,4752,High,Yes,Elder,4752,Good,2.0
415,Male,Backpack,Accessories,88,Wyoming,Winter,1,1,1,30,2640,High,Yes,Adult,2640,Average,4.0
416,Male,Coat,Outerwear,31,Connecticut,Winter,1,1,1,40,1240,Low,Yes,Elder,1240,Average,2.0
417,Male,Belt,Accessories,55,Oregon,Spring,1,1,1,24,1320,Medium,No,Mid-Age,1320,Good,3.0
418,Male,Sandals,Footwear,81,Mississippi,Fall,1,1,1,48,3888,High,Yes,Young Adult,3888,Good,
419,Male,Sweater,Clothing,73,Illinois,Spring,1,1,1,27,1971,Medium,Yes,Teen,1971,Average,
420,Male,Shorts,Clothing,91,Utah,Winter,1,1,1,14,1274,High,No,Senior,1274,Average,
421,Male,Socks,Clothing,54,North Carolina,Spring,1,1,1,18,972,Medium,No,Adult,972,Good,
422,Male,Shirt,Clothing,40,Kentucky,Winter,1,1,1,48,1920,Low,Yes,Mid-Age,1920,Average,
423,Male,Pants,Clothing,59,Minnesota,Fall,1,1,1,32,1888,Medium,Yes,Senior,1888,Average,1.0
424,Male,Scarf,Accessories,26,New York,Spring,1,1,1,21,546,Low,No,Senior,546,Average,
425,Male,Sweater,Clothing,23,Illinois,Winter,1,1,1,42,966,Low,Yes,Elder,966,Good,3.0
426,Male,Jeans,Clothing,87,North Dakota,Winter,1,1,1,4,348,High,No,Mid-Age,348,Average,
427,Male,Pants,Clothing,71,Louisiana,Winter,1,1,1,19,1349,Medium,No,Mid-Age,1349,Good,
428,Male,Backpack,Accessories,91,Illinois,Winter,1,1,1,6,546,High,No,Senior,546,Good,
429,Male,Coat,Outerwear,64,Wyoming,Winter,1,1,1,2,128,Medium,No,Young Adult,128,Average,3.0
430,Male,Sandals,Footwear,94,Washington,Winter,1,1,1,21,1974,High,No,Mid-Age,1974,Good,3.0
431,Male,Shirt,Clothing,40,Texas,Summer,1,1,1,40,1600,Low,Yes,Young Adult,1600,Average,1.0
432,Male,Hat,Accessories,76,New Hampshire,Winter,1,1,1,33,2508,High,Yes,Mid-Age,2508,Average,3.0
433,Male,Shirt,Clothing,86,Indiana,Fall,1,1,1,26,2236,High,Yes,Senior,2236,Average,4.0
434,Male,Skirt,Clothing,92,Alabama,Fall,1,1,1,23,2116,High,No,Senior,2116,Average,3.0
435,Male,Shoes,Footwear,52,Oklahoma,Spring,1,1,1,39,2028,Medium,Yes,Senior,2028,Good,
436,Male,Coat,Outerwear,28,Montana,Winter,1,1,1,42,1176,Low,Yes,Senior,1176,Good,2.0
437,Male,Pants,Clothing,46,Tennessee,Summer,1,1,1,41,1886,Medium,Yes,Mid-Age,1886,Good,4.0
438,Male,Jewelry,Accessories,50,New Mexico,Summer,1,1,1,41,2050,Medium,Yes,Mid-Age,2050,Average,1.0
439,Male,Belt,Accessories,23,Iowa,Winter,1,1,1,12,276,Low,No,Senior,276,Good,3.0
440,Male,Jacket,Outerwear,50,Idaho,Summer,1,1,1,31,1550,Medium,Yes,Elder,1550,Average,2.0
441,Male,Shirt,Clothing,89,Oklahoma,Winter,1,1,1,34,3026,High,Yes,Young Adult,3026,Average,3.0
442,Male,Hoodie,Clothing,81,Florida,Winter,1,1,1,32,2592,High,Yes,Mid-Age,2592,Good,1.0
443,Male,Sunglasses,Accessories,69,Michigan,Fall,1,1,1,31,2139,Medium,Yes,Adult,2139,Average,
444,Male,Sunglasses,Accessories,67,Hawaii,Summer,1,1,1,24,1608,Medium,No,Young Adult,1608,Good,1.0
445,Male,Dress,Clothing,20,California,Summer,1,1,1,31,620,Low,Yes,Senior,620,Good,1.0
446,Male,Boots,Footwear,29,Iowa,Fall,1,1,1,18,522,Low,No,Mid-Age,522,Good,1.0
447,Male,Shirt,Clothing,74,West Virginia,Summer,1,1,1,15,1110,High,No,Young Adult,1110,Good,2.0
448,Male,Shorts,Clothing,82,Washington,Spring,1,1,1,7,574,High,No,Senior,574,Good,
449,Male,Gloves,Accessories,23,Missouri,Summer,1,1,1,35,805,Low,Yes,Adult,805,Average,3.0
450,Male,Jewelry,Accessories,45,New York,Summer,1,1,1,35,1575,Low,Yes,Adult,1575,Average,2.0
451,Male,Boots,Footwear,21,Connecticut,Summer,1,1,1,19,399,Low,No,Young Adult,399,Average,2.0
452,Male,Jewelry,Accessories,31,Virginia,Summer,1,1,1,26,806,Low,Yes,Elder,806,Good,3.0
453,Male,Pants,Clothing,45,Missouri,Summer,1,1,1,39,1755,Low,Yes,Mid-Age,1755,Average,3.0
454,Male,Jewelry,Accessories,56,Nebraska,Winter,1,1,1,22,1232,Medium,No,Senior,1232,Average,4.0
455,Male,Jacket,Outerwear,97,New Jersey,Summer,1,1,1,14,1358,High,No,Mid-Age,1358,Average,
456,Male,Blouse,Clothing,100,Utah,Fall,1,1,1,50,5000,High,Yes,Senior,5000,Good,3.0
457,Male,Blouse,Clothing,96,North Carolina,Fall,1,1,1,33,3168,High,Yes,Senior,3168,Good,
458,Male,Gloves,Accessories,99,Rhode Island,Spring,1,1,1,48,4752,High,Yes,Young Adult,4752,Good,
459,Male,Shorts,Clothing,91,Arkansas,Winter,1,1,1,48,4368,High,Yes,Senior,4368,Good,2.0
460,Male,Hat,Accessories,30,Maryland,Winter,1,1,1,27,810,Low,Yes,Elder,810,Good,3.0
461,Male,Shoes,Footwear,65,South Carolina,Summer,1,1,1,27,1755,Medium,Yes,Elder,1755,Good,4.0
462,Male,Boots,Footwear,93,Ohio,Winter,1,1,1,20,1860,High,No,Teen,1860,Good,4.0
463,Male,Jacket,Outerwear,81,Illinois,Fall,1,1,1,48,3888,High,Yes,Senior,3888,Average,
464,Male,Jewelry,Accessories,81,Georgia,Summer,1,1,1,29,2349,High,Yes,Mid-Age,2349,Average,4.0
465,Male,Sunglasses,Accessories,52,Alabama,Winter,1,1,1,45,2340,Medium,Yes,Young Adult,2340,Good,2.0
466,Male,Skirt,Clothing,88,Oklahoma,Summer,1,1,1,25,2200,High,No,Senior,2200,Average,
467,Male,Jeans,Clothing,24,Vermont,Winter,1,1,1,25,600,Low,No,Mid-Age,600,Good,4.0
468,Male,Backpack,Accessories,51,Nebraska,Spring,1,1,1,37,1887,Medium,Yes,Young Adult,1887,Good,
469,Male,Backpack,Accessories,38,Georgia,Fall,1,1,1,16,608,Low,No,Adult,608,Good,
470,Male,Shorts,Clothing,46,Alabama,Fall,1,1,1,30,1380,Medium,Yes,Young Adult,1380,Good,
471,Male,Dress,Clothing,63,Minnesota,Summer,1,1,1,6,378,Medium,No,Senior,378,Good,
472,Male,Scarf,Accessories,72,Missouri,Winter,1,1,1,36,2592,Medium,Yes,Senior,2592,Good,
473,Male,Jeans,Clothing,39,Georgia,Winter,1,1,1,3,117,Low,No,Young Adult,117,Good,
474,Male,Coat,Outerwear,42,West Virginia,Spring,1,1,1,29,1218,Low,Yes,Adult,1218,Good,
475,Male,Sweater,Clothing,76,Arkansas,Summer,1,1,1,15,1140,High,No,Elder,1140,Average,
476,Male,Sneakers,Footwear,66,Ohio,Summer,1,1,1,18,1188,Medium,No,Young Adult,1188,Average,1.0
477,Male,Scarf,Accessories,90,Connecticut,Spring,1,1,1,2,180,High,No,Young Adult,180,Average,3.0
478,Male,Sweater,Clothing,56,North Dakota,Summer,1,1,1,49,2744,Medium,Yes,Mid-Age,2744,Good,4.0
479,Male,Jewelry,Accessories,43,Kansas,Winter,1,1,1,48,2064,Low,Yes,Adult,2064,Average,1.0
480,Male,Handbag,Accessories,84,Iowa,Winter,1,1,1,43,3612,High,Yes,Mid-Age,3612,Average,2.0
481,Male,Hoodie,Clothing,88,Vermont,Summer,1,1,1,30,2640,High,Yes,Elder,2640,Good,
482,Male,Hat,Accessories,88,Wisconsin,Fall,1,1,1,10,880,High,No,Senior,880,Average,3.0
483,Male,Belt,Accessories,42,Connecticut,Winter,1,1,1,11,462,Low,No,Mid-Age,462,Poor,1.0
484,Male,Hoodie,Clothing,73,Oklahoma,Fall,1,1,1,12,876,Medium,No,Young Adult,876,Good,4.0
485,Male,Hat,Accessories,73,Missouri,Summer,1,1,1,28,2044,Medium,Yes,Elder,2044,Good,
486,Male,Shoes,Footwear,44,Tennessee,Spring,1,1,1,36,1584,Low,Yes,Senior,1584,Average,3.0
487,Male,Sandals,Footwear,63,New Mexico,Fall,1,1,1,37,2331,Medium,Yes,Mid-Age,2331,Average,
488,Male,Jacket,Outerwear,68,Iowa,Winter,1,1,1,22,1496,Medium,No,Mid-Age,1496,Good,
489,Male,Sweater,Clothing,29,Maine,Spring,1,1,1,32,928,Low,Yes,Senior,928,Good,4.0
490,Male,Socks,Clothing,85,South Dakota,Summer,1,1,1,40,3400,High,Yes,Senior,3400,Average,1.0
